IMAGE_FILE,DESCRIPTION,AUTHOR,TITLE,TECHNIQUE,DATE,TYPE,SCHOOL,TIMEFRAME
00676-s_james.jpg,It is a late work and very beautiful.The painting was restored in 1989,ANDREA DEL SARTO,St James,"Oil on canvas, 159 x 86 cm",1528-29,religious,Italian,1501-1550
00738-rocco3.jpg,"In 1754, three canvases (St Roch in Glory, Faith, Charity) were commissioned from Giuseppe Angeli by Antonio Bianchi, the Guardian Grande of the Scuola di San Rocco.","ANGELI, Giuseppe",Charity,"Oil on canvas, 155 x 150 cm",c. 1754,religious,Italian,1701-1750
00738-rocco3.jpg,They decorate the ceiling of the Chancery,"ANGELI, Giuseppe",Charity,"Oil on canvas, 155 x 150 cm",c. 1754,religious,Italian,1701-1750
00772-1annunc.jpg,The painting is a repetition of the main panel of the Prado Altarpiece in a more refined architectural setting.,"ANGELICO, Fra",Annunciation,"Tempera on wood, 175 x 180 cm",1433-34,religious,Italian,1401-1450
00772-1annunc.jpg,The altarpiece is the work of Fra Angelico with an intervention of his collaborators only in the predella pictures,"ANGELICO, Fra",Annunciation,"Tempera on wood, 175 x 180 cm",1433-34,religious,Italian,1401-1450
00781-3predel4.jpg,"In the predella below the Annunciation, near the two farthest edges, two scenes are painted (23 x 14 cm each).","ANGELICO, Fra",The Presentation of Christ in the Temple,"Tempera on wood, 17 x 26 cm",1433-34,religious,Italian,1401-1450
00781-3predel4.jpg,"The first represent the Birth of the Virgin, the other The Virgin Consigns the Habit to St Dominic.","ANGELICO, Fra",The Presentation of Christ in the Temple,"Tempera on wood, 17 x 26 cm",1433-34,religious,Italian,1401-1450
00781-3predel4.jpg,"There are five central scenes of the life of the Virgin, one after the other without interruption (23 x 183 cm), namely (from the left).","ANGELICO, Fra",The Presentation of Christ in the Temple,"Tempera on wood, 17 x 26 cm",1433-34,religious,Italian,1401-1450
00781-3predel4.jpg,"Marriage of the Virgin, The Visitation, Adoration of the Magi, Presentation of Jesus at the Temple, Death of the Virgin.This picture shows the scene of the Presentation of Christ in the Temple.","ANGELICO, Fra",The Presentation of Christ in the Temple,"Tempera on wood, 17 x 26 cm",1433-34,religious,Italian,1401-1450
00781-3predel4.jpg,"In this scene Joseph, the Virgin, the High Priest and St Anne stand in the foreground, a nave of receding columns extending backwards behind them.","ANGELICO, Fra",The Presentation of Christ in the Temple,"Tempera on wood, 17 x 26 cm",1433-34,religious,Italian,1401-1450
00781-3predel4.jpg,"Exterior space is hinted at by the doorway to the left, the round window in the apse, the edge of the top light high above the nave and the strong light hitting the foreground from a source outside the picture space","ANGELICO, Fra",The Presentation of Christ in the Temple,"Tempera on wood, 17 x 26 cm",1433-34,religious,Italian,1401-1450
00813-marco_p3.jpg,"This picture is the second from the left on the predella.In this scene the saints' prayer to God, the judge's attack by demons and their salvation by angels are represented in varied scale throughout the landscape to connote different moments in time.","ANGELICO, Fra",Saint Cosmas and Saint Damian Salvaged,"Tempera and gold on panel, 38 x 45 cm",1438-40,religious,Italian,1401-1450
00813-marco_p3.jpg,"The undulating forms of the landscape recede and flatten as they approach the horizon, itself dissolved in the mist of atmospheric perspective.","ANGELICO, Fra",Saint Cosmas and Saint Damian Salvaged,"Tempera and gold on panel, 38 x 45 cm",1438-40,religious,Italian,1401-1450
00813-marco_p3.jpg,"The figures are more intensely characterized through their varied ages, garments, postures and expressions","ANGELICO, Fra",Saint Cosmas and Saint Damian Salvaged,"Tempera and gold on panel, 38 x 45 cm",1438-40,religious,Italian,1401-1450
00819-marco_p9.jpg,This picture was placed on the right lateral side of the predella.,"ANGELICO, Fra",The Healing of Justinian by Saint Cosmas and Saint Damian,"Tempera on wood, 37 x 45 cm",1438-40,religious,Italian,1401-1450
00819-marco_p9.jpg,Justinian sleeps while Sts Cosmas and Damian enter his chamber trailing patches of soft cloud.,"ANGELICO, Fra",The Healing of Justinian by Saint Cosmas and Saint Damian,"Tempera on wood, 37 x 45 cm",1438-40,religious,Italian,1401-1450
00819-marco_p9.jpg,They replace his corrupted leg with a healthy one.,"ANGELICO, Fra",The Healing of Justinian by Saint Cosmas and Saint Damian,"Tempera on wood, 37 x 45 cm",1438-40,religious,Italian,1401-1450
00819-marco_p9.jpg,The room is Spartan but the variety of light-sources and Angelico's close observation give it interest.,"ANGELICO, Fra",The Healing of Justinian by Saint Cosmas and Saint Damian,"Tempera on wood, 37 x 45 cm",1438-40,religious,Italian,1401-1450
00819-marco_p9.jpg,"Light floods in from outside through the window on the left, illuminating its own frame and parts of the swags of curtain.","ANGELICO, Fra",The Healing of Justinian by Saint Cosmas and Saint Damian,"Tempera on wood, 37 x 45 cm",1438-40,religious,Italian,1401-1450
00819-marco_p9.jpg,"Exterior space is indicated not only by the window but by the door opposite it, from whence comes more light.","ANGELICO, Fra",The Healing of Justinian by Saint Cosmas and Saint Damian,"Tempera on wood, 37 x 45 cm",1438-40,religious,Italian,1401-1450
00819-marco_p9.jpg,"From the front left outside the picture comes the third source of light, which produces a broad diagonal sweep across the right wall.","ANGELICO, Fra",The Healing of Justinian by Saint Cosmas and Saint Damian,"Tempera on wood, 37 x 45 cm",1438-40,religious,Italian,1401-1450
00819-marco_p9.jpg,"The curtain provides the rectangular backdrop parallel to the picture surface which is common to each of these predella panels, and also hints at more, obscured space behind it.","ANGELICO, Fra",The Healing of Justinian by Saint Cosmas and Saint Damian,"Tempera on wood, 37 x 45 cm",1438-40,religious,Italian,1401-1450
00819-marco_p9.jpg,"The container hanging from a nail on the side of the bed, the glass and decanter, the slippers and the simple three-legged stool, all provide the constituents of a closely observed still-life","ANGELICO, Fra",The Healing of Justinian by Saint Cosmas and Saint Damian,"Tempera on wood, 37 x 45 cm",1438-40,religious,Italian,1401-1450
00849-35_eucha.jpg,"This is the fresco on the wall of Cell 35 of the Convento di San Marco in Florence.In contrast to most frescoes in the cells of the friars and novices, those in the corridor of the lay brethren are illustrative narratives that closely follow the Gospel of Matthew.","ANGELICO, Fra",Institution of the Eucharist (Cell 35),"Fresco, 186 x 234 cm",1441-42,religious,Italian,1401-1450
00849-35_eucha.jpg,These portrayals were directed to a community that was less attuned to theological and visual abstraction.,"ANGELICO, Fra",Institution of the Eucharist (Cell 35),"Fresco, 186 x 234 cm",1441-42,religious,Italian,1401-1450
00849-35_eucha.jpg,Many of the scenes are situated in mountainous landscapes or detailed architectural settings.,"ANGELICO, Fra",Institution of the Eucharist (Cell 35),"Fresco, 186 x 234 cm",1441-42,religious,Italian,1401-1450
00849-35_eucha.jpg,"The Institute of the Eucharist in Cell 35 underscored the Dominicans devotion to the Eucharist, which St Thomas articulated most eloquently in composing the office for the feast of Corpus Domini.","ANGELICO, Fra",Institution of the Eucharist (Cell 35),"Fresco, 186 x 234 cm",1441-42,religious,Italian,1401-1450
00849-35_eucha.jpg,"It transpires in a spacious room similar to the convent's actual refectory and repeats elements of San Marco's own architecture - the arched windows of the dormitory, the well in the second cloister - to emphasize its relevance to the lay brother.This fresco was executed by an assistant of Fra Angelico","ANGELICO, Fra",Institution of the Eucharist (Cell 35),"Fresco, 186 x 234 cm",1441-42,religious,Italian,1401-1450
00879-40west.jpg,Sixtus II (257-258) had charged archdeacon Lawrence with dispersing the church's wealth to the needy.,"ANGELICO, Fra",St Peter Consacrates St Lawrence as Deacon,"Fresco, 271 x 197 cm",1447-49,religious,Italian,1401-1450
00879-40west.jpg,"This deed aroused the ire of Emperor Valerian who had claimed the treasure for himself, and formed the basis for the charges brought against Lawrence and his eventual execution.In its setting in the Chapel of Pope Nicholas V in the Vatican, the dramatic impact of this fresco is aided by its position between two recessed windows.","ANGELICO, Fra",St Peter Consacrates St Lawrence as Deacon,"Fresco, 271 x 197 cm",1447-49,religious,Italian,1401-1450
00879-40west.jpg,"The scene is set in the nave of a basilica, the type of architectural space which in St Lawrence distributing Alms was used only as a backdrop.","ANGELICO, Fra",St Peter Consacrates St Lawrence as Deacon,"Fresco, 271 x 197 cm",1447-49,religious,Italian,1401-1450
00879-40west.jpg,"Five columns are visible on either side, and they are equalled in volume and monumentality by the bishops and other churchmen who witness St Lawrence kneeling before the Pope.","ANGELICO, Fra",St Peter Consacrates St Lawrence as Deacon,"Fresco, 271 x 197 cm",1447-49,religious,Italian,1401-1450
00879-40west.jpg,"The end wall of the basilica and its niche bring emphasis to no figure in the composition, for none stands at the centre.","ANGELICO, Fra",St Peter Consacrates St Lawrence as Deacon,"Fresco, 271 x 197 cm",1447-49,religious,Italian,1401-1450
00879-40west.jpg,"The central axis runs instead through the communion chalice which passes between the Pope and the saint.It is remarkable that in this fresco cycle the pope and the prelates wear azure vests, then rarely used and presently non-existent","ANGELICO, Fra",St Peter Consacrates St Lawrence as Deacon,"Fresco, 271 x 197 cm",1447-49,religious,Italian,1401-1450
00881-10north.jpg,The lunette represents two scenes: The Sermon of St Stephen; Dispute before the Sanhedrin.On the left St Stephen preaches to an array of figures placed throughout the vista of space.,"ANGELICO, Fra",Lunette of the north wall,"Fresco, 322 x 412 cm",1447-49,religious,Italian,1401-1450
00881-10north.jpg,"To the right, in a chamber which is also embedded in the lefthand scene yet has a different perspective framework, he addresses the council.","ANGELICO, Fra",Lunette of the north wall,"Fresco, 322 x 412 cm",1447-49,religious,Italian,1401-1450
00881-10north.jpg,Here the depth of the picture is truncated by a blank wall hung with a curtain,"ANGELICO, Fra",Lunette of the north wall,"Fresco, 322 x 412 cm",1447-49,religious,Italian,1401-1450
00891-00east.jpg,The fresco cycle consists of scenes from the lives of the archdeacons Stephen (lunette) and Lawrence (bottom register).On the east wall the narratives run parallel.,"ANGELICO, Fra",East wall of the chapel,Fresco,1447-49,religious,Italian,1401-1450
00891-00east.jpg,"To the left in the lunette St Stephen is being led to his martyrdom, and to the right we see him being stoned to death.","ANGELICO, Fra",East wall of the chapel,Fresco,1447-49,religious,Italian,1401-1450
00891-00east.jpg,"In the lower register Lawrence is first condemned by Emperor Valerian, then in the adjacent scene he is martyred by being roasted on a gridiron.","ANGELICO, Fra",East wall of the chapel,Fresco,1447-49,religious,Italian,1401-1450
00891-00east.jpg,"Between these is an auxiliary motif, seen through a small window, showing the conversion of St Hyppolitus, the chief jailer","ANGELICO, Fra",East wall of the chapel,Fresco,1447-49,religious,Italian,1401-1450
00894-30east.jpg,This scene is the right half the lunette on the east wall.,"ANGELICO, Fra",The Stoning of St Stephen,"Fresco, 326 x 236 cm",1447-49,religious,Italian,1401-1450
00894-30east.jpg,"The left half depicts St Stephen being led to his martyrdom.In this scene he is portrayed at prayer following the description that 'he kneeled down, and cried with a loud voice, Lord, lay not this sin to their charge.'","ANGELICO, Fra",The Stoning of St Stephen,"Fresco, 326 x 236 cm",1447-49,religious,Italian,1401-1450
00894-30east.jpg,"(Apostles 8, v.","ANGELICO, Fra",The Stoning of St Stephen,"Fresco, 326 x 236 cm",1447-49,religious,Italian,1401-1450
00894-30east.jpg,60).,"ANGELICO, Fra",The Stoning of St Stephen,"Fresco, 326 x 236 cm",1447-49,religious,Italian,1401-1450
00894-30east.jpg,"Around him are the stones which have bloodied his face; two more bounce off the back of his head; one of his executioners raises another one high, about to strike again, and holds more in his robe.","ANGELICO, Fra",The Stoning of St Stephen,"Fresco, 326 x 236 cm",1447-49,religious,Italian,1401-1450
00894-30east.jpg,"Saul, who was a consenting witness to the execution, is shown, following the details given in the Acts of the Apostles, as a young man holding part of Stephen's clothes which had been laid at his feet by the witnesses.","ANGELICO, Fra",The Stoning of St Stephen,"Fresco, 326 x 236 cm",1447-49,religious,Italian,1401-1450
00945-00humil2.jpg,This painting formed the central panel of a dismembered altarpiece and is enclosed in its original frame.,"ANGELICO, Fra",Madonna of Humility,"Tempera and gold on panel, 102 x 58 cm",c. 1419,religious,Italian,1401-1450
00945-00humil2.jpg,It was commissioned by the illustrious Florentine Giugni family.,"ANGELICO, Fra",Madonna of Humility,"Tempera and gold on panel, 102 x 58 cm",c. 1419,religious,Italian,1401-1450
00945-00humil2.jpg,The patronage by so prominent a family indicates the professional stature the painter had achieved at this time.,"ANGELICO, Fra",Madonna of Humility,"Tempera and gold on panel, 102 x 58 cm",c. 1419,religious,Italian,1401-1450
00945-00humil2.jpg,The panel was inspired by the paintings of this theme by Lorenzo Monaco and his workshop,"ANGELICO, Fra",Madonna of Humility,"Tempera and gold on panel, 102 x 58 cm",c. 1419,religious,Italian,1401-1450
00948-01grapes.jpg,This panel was inspired by the Madonna and Child with Saint Anne by Masaccio and Masolino,"ANGELICO, Fra",Madonna and Child of the Grapes,"Tempera and gold on panel, 102 x 59 cm",c. 1425,religious,Italian,1401-1450
00954-02virgin.jpg,This small high quality panel shows the Virgin in glory between two groups of praying angels.,"ANGELICO, Fra",Virgin and Child with Sts Dominic and Catherine of Alexandria,"Tempera with gilding on wood, 24 x 19 cm",c. 1435,religious,Italian,1401-1450
