sentence_id,sentence_text,image_file,title,author,type,school,timeframe_start,timeframe_end
137,Many of the scenes are situated in mountainous landscapes or detailed architectural settings.,00849-35_eucha.jpg,Institution of the Eucharist (Cell 35),Fra ANGELICO,religious,Italian,1401,1450
138,"The Institute of the Eucharist in Cell 35 underscored the Dominicans devotion to the Eucharist, which St Thomas articulated most eloquently in composing the office for the feast of Corpus Domini.",00849-35_eucha.jpg,Institution of the Eucharist (Cell 35),Fra ANGELICO,religious,Italian,1401,1450
139,"It transpires in a spacious room similar to the convent's actual refectory and repeats elements of San Marco's own architecture - the arched windows of the dormitory, the well in the second cloister - to emphasize its relevance to the lay brother.This fresco was executed by an assistant of Fra Angelico",00849-35_eucha.jpg,Institution of the Eucharist (Cell 35),Fra ANGELICO,religious,Italian,1401,1450
140,Sixtus II (257-258) had charged archdeacon Lawrence with dispersing the church's wealth to the needy.,00879-40west.jpg,St Peter Consacrates St Lawrence as Deacon,Fra ANGELICO,religious,Italian,1401,1450
141,"This deed aroused the ire of Emperor Valerian who had claimed the treasure for himself, and formed the basis for the charges brought against Lawrence and his eventual execution.In its setting in the Chapel of Pope Nicholas V in the Vatican, the dramatic impact of this fresco is aided by its position between two recessed windows.",00879-40west.jpg,St Peter Consacrates St Lawrence as Deacon,Fra ANGELICO,religious,Italian,1401,1450
142,"The scene is set in the nave of a basilica, the type of architectural space which in St Lawrence distributing Alms was used only as a backdrop.",00879-40west.jpg,St Peter Consacrates St Lawrence as Deacon,Fra ANGELICO,religious,Italian,1401,1450
143,"Five columns are visible on either side, and they are equalled in volume and monumentality by the bishops and other churchmen who witness St Lawrence kneeling before the Pope.",00879-40west.jpg,St Peter Consacrates St Lawrence as Deacon,Fra ANGELICO,religious,Italian,1401,1450
144,"The end wall of the basilica and its niche bring emphasis to no figure in the composition, for none stands at the centre.",00879-40west.jpg,St Peter Consacrates St Lawrence as Deacon,Fra ANGELICO,religious,Italian,1401,1450
145,"The central axis runs instead through the communion chalice which passes between the Pope and the saint.It is remarkable that in this fresco cycle the pope and the prelates wear azure vests, then rarely used and presently non-existent",00879-40west.jpg,St Peter Consacrates St Lawrence as Deacon,Fra ANGELICO,religious,Italian,1401,1450
146,The lunette represents two scenes: The Sermon of St Stephen; Dispute before the Sanhedrin.On the left St Stephen preaches to an array of figures placed throughout the vista of space.,00881-10north.jpg,Lunette of the north wall,Fra ANGELICO,religious,Italian,1401,1450
147,"To the right, in a chamber which is also embedded in the lefthand scene yet has a different perspective framework, he addresses the council.",00881-10north.jpg,Lunette of the north wall,Fra ANGELICO,religious,Italian,1401,1450
148,Here the depth of the picture is truncated by a blank wall hung with a curtain,00881-10north.jpg,Lunette of the north wall,Fra ANGELICO,religious,Italian,1401,1450
149,The fresco cycle consists of scenes from the lives of the archdeacons Stephen (lunette) and Lawrence (bottom register).On the east wall the narratives run parallel.,00891-00east.jpg,East wall of the chapel,Fra ANGELICO,religious,Italian,1401,1450
150,"To the left in the lunette St Stephen is being led to his martyrdom, and to the right we see him being stoned to death.",00891-00east.jpg,East wall of the chapel,Fra ANGELICO,religious,Italian,1401,1450
151,"In the lower register Lawrence is first condemned by Emperor Valerian, then in the adjacent scene he is martyred by being roasted on a gridiron.",00891-00east.jpg,East wall of the chapel,Fra ANGELICO,religious,Italian,1401,1450
152,"Between these is an auxiliary motif, seen through a small window, showing the conversion of St Hyppolitus, the chief jailer",00891-00east.jpg,East wall of the chapel,Fra ANGELICO,religious,Italian,1401,1450
153,This scene is the right half the lunette on the east wall.,00894-30east.jpg,The Stoning of St Stephen,Fra ANGELICO,religious,Italian,1401,1450
154,"The left half depicts St Stephen being led to his martyrdom.In this scene he is portrayed at prayer following the description that 'he kneeled down, and cried with a loud voice, Lord, lay not this sin to their charge.'",00894-30east.jpg,The Stoning of St Stephen,Fra ANGELICO,religious,Italian,1401,1450
155,"(Apostles 8, v. 60).",00894-30east.jpg,The Stoning of St Stephen,Fra ANGELICO,religious,Italian,1401,1450
156,"Around him are the stones which have bloodied his face; two more bounce off the back of his head; one of his executioners raises another one high, about to strike again, and holds more in his robe.",00894-30east.jpg,The Stoning of St Stephen,Fra ANGELICO,religious,Italian,1401,1450
157,"Saul, who was a consenting witness to the execution, is shown, following the details given in the Acts of the Apostles, as a young man holding part of Stephen's clothes which had been laid at his feet by the witnesses.",00894-30east.jpg,The Stoning of St Stephen,Fra ANGELICO,religious,Italian,1401,1450
158,This painting formed the central panel of a dismembered altarpiece and is enclosed in its original frame.,00945-00humil2.jpg,Madonna of Humility,Fra ANGELICO,religious,Italian,1401,1450
159,It was commissioned by the illustrious Florentine Giugni family.,00945-00humil2.jpg,Madonna of Humility,Fra ANGELICO,religious,Italian,1401,1450
160,The patronage by so prominent a family indicates the professional stature the painter had achieved at this time.,00945-00humil2.jpg,Madonna of Humility,Fra ANGELICO,religious,Italian,1401,1450
161,The panel was inspired by the paintings of this theme by Lorenzo Monaco and his workshop,00945-00humil2.jpg,Madonna of Humility,Fra ANGELICO,religious,Italian,1401,1450
162,This panel was inspired by the Madonna and Child with Saint Anne by Masaccio and Masolino,00948-01grapes.jpg,Madonna and Child of the Grapes,Fra ANGELICO,religious,Italian,1401,1450
163,This small high quality panel shows the Virgin in glory between two groups of praying angels.,00954-02virgin.jpg,Virgin and Child with Sts Dominic and Catherine of Alexandria,Fra ANGELICO,religious,Italian,1401,1450
164,"She is worshipped by Saint Dominic and Saint Catherine of Alexandria, who appear on a smaller scale at the sides of the throne.",00954-02virgin.jpg,Virgin and Child with Sts Dominic and Catherine of Alexandria,Fra ANGELICO,religious,Italian,1401,1450
165,"The former, wearing the Dominican habit, holds a lily in one hand, and in the other the book of the Constitutions of the Order of Preachers (Dominicans); the latter, recognizable by her attribute, the wheel, holds the martyr's palm between her hands.",00954-02virgin.jpg,Virgin and Child with Sts Dominic and Catherine of Alexandria,Fra ANGELICO,religious,Italian,1401,1450
166,"The holy child, standing on his mother's lap, strokes her cheek with his right hand while she holds him close, and in her free hand she holds a white rose.The early provenance of the panel is not known",00954-02virgin.jpg,Virgin and Child with Sts Dominic and Catherine of Alexandria,Fra ANGELICO,religious,Italian,1401,1450
167,There are four panels in various collections which belonged originally to the predella of an unidentified altarpiece.,00957-03prede2.jpg,The Naming of St John the Baptist,Fra ANGELICO,religious,Italian,1401,1450
168,"The panels illustrate stories from the legends of the Virgin Mary, the apostle St James the Great, St John the Baptist, and Sts Francis and Dominic.",00957-03prede2.jpg,The Naming of St John the Baptist,Fra ANGELICO,religious,Italian,1401,1450
169,The scenes are the following: The Apostle St James the Great Freeing the Magician Hermogenes; The Naming of St John the Baptist; The Burial of the Virgin and the Reception of Her Soul in heaven; The Meeting of Sts Dominic and Francis of Assisi.,00957-03prede2.jpg,The Naming of St John the Baptist,Fra ANGELICO,religious,Italian,1401,1450
170,The fifth panel of the predella is lost.,00957-03prede2.jpg,The Naming of St John the Baptist,Fra ANGELICO,religious,Italian,1401,1450
171,"The altarpiece would have shown the Virgin and Child and the same saints whose scenes are depicted in the predella.The predella panels show the influence of Masaccio's frescoes in the Brancacci Chapel, specific derivations from them can be detected in most scenes",00957-03prede2.jpg,The Naming of St John the Baptist,Fra ANGELICO,religious,Italian,1401,1450
172,There are four panels in various collections which belonged originally to the predella of an unidentified altarpiece.,00960-03prede3.jpg,The Burial of the Virgin and the Reception of Her Soul in Heaven,Fra ANGELICO,religious,Italian,1401,1450
173,"The panels illustrate stories from the legends of the Virgin Mary, the apostle St James the Great, St John the Baptist, and Sts Francis and Dominic.",00960-03prede3.jpg,The Burial of the Virgin and the Reception of Her Soul in Heaven,Fra ANGELICO,religious,Italian,1401,1450
174,The scenes are the following: The Apostle St James the Great Freeing the Magician Hermogenes; The Naming of St John the Baptist; The Burial of the Virgin and the Reception of Her Soul in heaven; The Meeting of Sts Dominic and Francis of Assisi.,00960-03prede3.jpg,The Burial of the Virgin and the Reception of Her Soul in Heaven,Fra ANGELICO,religious,Italian,1401,1450
175,The fifth panel of the predella is lost.,00960-03prede3.jpg,The Burial of the Virgin and the Reception of Her Soul in Heaven,Fra ANGELICO,religious,Italian,1401,1450
176,"The altarpiece would have shown the Virgin and Child and the same saints whose scenes are depicted in the predella.The predella panels show the influence of Masaccio's frescoes in the Brancacci Chapel, specific derivations from them can be detected in most scenes",00960-03prede3.jpg,The Burial of the Virgin and the Reception of Her Soul in Heaven,Fra ANGELICO,religious,Italian,1401,1450
177,"In this painting, the image of Mary recalls the ideal of beauty promoted in International Gothic art, although her pose and shape give her a three-dimensionality and solidity closer to the art of Masaccio.",00965-05humili.jpg,The Virgin of Humility,Fra ANGELICO,religious,Italian,1401,1450
178,"The Virgin is placed, following the traditional iconography of the Virgin of Humility, on a cushion rather than a throne.The painting is notable for its brilliant and luminous palette, in which reds, blues and golds are harmoniously combined.",00965-05humili.jpg,The Virgin of Humility,Fra ANGELICO,religious,Italian,1401,1450
179,"Also outstanding is the sweetness and spirituality of the faces of the figures, whose poses and gestures are depicted with great naturalism",00965-05humili.jpg,The Virgin of Humility,Fra ANGELICO,religious,Italian,1401,1450
180,"The earliest of Fra Angelico's mural paintings is the Crucified Christ in the Chapter House of San Domenico, the room where the friars, sometimes joined by the laity, assembled for meetings.",00973-0fiesol1.jpg,Crucified Christ,Fra ANGELICO,religious,Italian,1401,1450
181,"To enhance its poignant realism, the artist foreshortened Christ's lowered head and torso from the perspective of the kneeling worshipper.",00973-0fiesol1.jpg,Crucified Christ,Fra ANGELICO,religious,Italian,1401,1450
182,"The slender, idealized body is anatomically detailed and luminously modelled.",00973-0fiesol1.jpg,Crucified Christ,Fra ANGELICO,religious,Italian,1401,1450
183,"The inscriptions - in Hebrew, Greek and Latin - on the titulus of the cross identify Christ as 'Jesus of Nazareth, King of the Jews.",00973-0fiesol1.jpg,Crucified Christ,Fra ANGELICO,religious,Italian,1401,1450
184,Both the authorship of the portrait and the identity of the sitter are debated.,01025-s_portra.jpg,Self-Portrait,Sofonisba ANGUISSOLA,portrait,Italian,1551,1600
185,"The painting perhaps was executed by Sofonisba's sister, Lucia, and the sitter could be Minerva, another daughter of Amilcare Anguissola",01025-s_portra.jpg,Self-Portrait,Sofonisba ANGUISSOLA,portrait,Italian,1551,1600
